,Comment,AuthorName,AuthorChannelId,PublishedDate,LikeCount,toxic,severe_toxic,obscene,threat,insult,identity_hate
1829,Sex ho gya😂,Sahil Sekh,UCCeJxz4mGOAhWbm_vf14mHw,24-03-2023,0,0,1,0,0,0,0
1830,Didi maja aaya,Anik Singh,UCp_3vfe5NNcQKaPX22CrZUg,24-03-2023,0,0,0,0,0,0,0
1831,Isme bhi jailer log camera laga ke maje lenge 😂,The Matrix gaming,UCuKTx_5WB-_uGQlw1cTpBeg,24-03-2023,0,0,0,0,0,0,0
1832,Pata hai mere ko pehle se hi tum log late ho,Vishal Yadav,UC92V1EkfDZzksS9yu5MN7JA,24-03-2023,0,0,0,0,0,0,0
1833,phone ka voice full tha aur ye video chahu ho gya 🥶🥶...<br>Khair aisa laga jaise kisi ne suna nahi  😄..<br>sunne ss pahle earphones laga lo aisa bolna chau na,DILEEP KUMAR,UCPQPJ2S9KQz7-7QVQFAG9qQ,24-03-2023,0,0,0,0,0,0,0
1834,Jail jaunga phr waha tujhe bulaunga 😂,117siddharth,UCFlNARnRJWCfywMd2SESPAw,24-03-2023,0,0,0,0,0,0,0
1835,Sahi hai bc 🤦🤦,lone_wolf_amol1437,UCMe1Mi4RTvecSOaGte6SncQ,24-03-2023,0,0,1,0,0,0,0
1836,Aap aayengi jail to ham cale jate hai fir,Mr pulser pilot,UCykSYYx_Yc4ZufcgSYRrXvw,24-03-2023,0,1,0,0,0,0,0
1837,Ajj Tak search nehi kiyi thi ajj karungi s*x in Jail 😁,NEHA SONU,UC_1ryeTGXOCKnOOj9px-h9Q,24-03-2023,0,0,0,1,0,0,0
1838,Mera toh jail janey ka quality bohot hai. Kya karu itna acha hu☠️,Evolved species,UC6Nx7PP85Cvq4oQt8yERUNQ,24-03-2023,0,0,0,0,0,0,0
1839,Kuch nhi bss apki video dhekhenge kuch bhi krne se phlee... 🗿🗿,Rage Bolte,UCJMM0QikEbeuiJPKzjCD-IA,24-03-2023,0,0,0,0,0,0,0
1840,Mereko ab Punjab jana padega 😮‍💨,Ashanoor Biswas,UC1bJs82qLyOlmxH27OMBSbQ,24-03-2023,1,0,0,0,0,0,0
1841,Gaadi Nikalo aur jail chalo 😝,Aditya Gavhane,UC9CDwCMGxg12xUXoq3itBRg,24-03-2023,0,0,0,0,0,0,1
1842,Chale mat jana aisa moka koun chorta hai😂😂,Desi kalakar,UCNHPK2O8mPyYEZHCTWxQ-mw,24-03-2023,0,0,0,0,0,0,0
1843,Ab kon kon jail jane ki soch rha h😂😂,Aminester,UCpHFC_zvAYV1-QfsWHbUXkg,24-03-2023,1,0,0,0,0,0,0
1844,Muje lagta hai jail me exploitation hoga women ka...jail authorities dwara😢,Akash M,UCO201ZdPRl4SxBrJ4YaGv4w,24-03-2023,0,0,1,1,0,0,0
1845,Yah bahut maje Leti Hai yaar kasam se ladkon ke sath,꧁༒☬VISHAL☬༒꧂,UCbQwCor9jjzIhrntoldDR4g,24-03-2023,1,1,0,0,0,0,0
1846,Abe Bhai itna v ghatiya Soch Nahi ki s*X in jail search karu😤😤😤😤,HML gaming,UCkDc8yfm-QC0zqiVvvaAMyQ,24-03-2023,1,0,0,1,0,0,0
1847,Apun ichh bhagwan h,prasanjeet,UCvfgso6wu5SHraJj9-wGzQA,24-03-2023,0,0,0,0,0,0,0
1848,Tum pehle tamiz sikho or thoda sharam karo don’t pollute minds of youth first you came to educate now your contents are becoming vulgar,Aspirants,UCzLkjj50C-0a2RN9qRVgBXg,24-03-2023,0,0,0,0,0,1,1
1849,Lagta h jail jana pde ga😂😂😂,The Big Bull,UCls5YXrDDmQoOSmVNH9tD5A,24-03-2023,0,0,0,0,0,0,0
1850,Apke sath😂,MD Gaming,UCpr8O6ABmg1fbXa6sR5on5w,24-03-2023,0,0,0,0,0,0,0
1851,Okay ab mujhe yhe pata hai ki crime khaa kar sakte hai,Nihal Singh,UC465YQfTIddhvl56-FiQFkQ,24-03-2023,0,0,0,0,0,0,0
1852,Aba desh meh crime badnewala hai,Xns GLiTCH,UCCZmGN3VTFWva_cOq3ZPrKw,24-03-2023,0,0,0,0,0,0,0
1853,Ye sab ky sunna padd rha hai mujhe achha hai mai behra huuu😂😂😂,Aayush shukla,UC4v0BceL06ozwAryJDYCB1A,24-03-2023,0,1,0,0,0,0,0
1854,Aapko bada gayan hai didi.,ADIB MUSIC OFFICIAL,UCWUHx-sEDxgVTzpqOQ5SueA,24-03-2023,0,0,0,0,0,0,0
1855,Ye hua jail ko jannat banane ka tarika..  ab sare neta hi criminals hai toh ye sab suvidhaye toh jail me milegi hi😅,Chandra Dev,UCIFCeYfu2TIacWLS-uO_oOg,24-03-2023,7,0,0,0,0,0,0
1856,Panjab jara hu half murder krke mai,r.i.k.k.u.u,UCWe0L7Su25U4pHOOSOFkY0Q,24-03-2023,0,1,0,0,1,0,1
1857,Jab karna apni wife ke sath he karna ha to jail Jane ki kya jarurat😂waha Russian mil rhi hoti to soch bhi sakte the😂😂,Keshav,UC2MMf4pxYP_QwEqkZWfFy6g,24-03-2023,0,1,0,0,0,0,0
1858,Kha sai aate hai ayse log😂😂,Roshan Yadav,UC9lG0YoI11YFHUqZFyR89Og,24-03-2023,0,0,0,0,0,0,0
1859,Gaadi start kr bhai 😂,RAVI RAJ,UCzbRO8aUEkTahH1jYaSwyKQ,24-03-2023,2,0,0,0,0,0,0
1860,janta be like mere ko jana padega,Harsh rajput,UCUsg8xaeRaL66r10L5URE7g,27-03-2023,1,0,0,0,0,0,0
1861,Ha bhai shi bola tune😂😂😂😂,@rajeshrajesh kumar913,UCU6L-XxKi47LwefdSO3J4bQ,31-03-2023,1,0,0,0,0,0,0
1862,bro maine toh fisrt time kisi ko esa serch karte hua dekha,𝘯 𝘦 𝘰 𝘯,UClJzIIRxD_PErbj1Y_Q8WDA,25-03-2023,8,0,0,0,0,0,0
1863,Sex toh karna hai par tumhare sath,Shailesh nishad,UCPCQkBTOxjo0so5zSjJGVrA,24-03-2023,0,0,0,1,1,1,1
1864,Papa padhai vaste jail  jana zaroori hunda😢,Grakon,UC50zqPOwsXzkWuyG0-LpPBw,24-03-2023,764,0,0,0,0,0,0
1865,Mujhe jail jana hai 😢,shìvãm,UCCwkkCxTehxggLnzI1UCtcg,24-03-2023,0,0,0,0,0,0,1
1866,Jail Girlfriend provide karega ya khud dhundhni hogi ?. Reply it&#39;s a very serious question,Astitva Mishra,UCKERNpeSptr136Oygh_PcUg,24-03-2023,1,0,0,0,0,0,0
1867,Ruk bro kal jail jake aata hu 😂😂😂,Shivam Gavit,UCSKPYSLkqFQKHUT-GNuWutA,24-03-2023,0,0,0,0,0,0,0
1868,Tere ko jail mein le jakar xxxx,sx_sahil_05,UCNj8YF1AA8VZQBdOp4hEqJw,24-03-2023,0,1,0,1,0,0,0
1869,Bta to ese rhi h jaise record krwaenge Punjab wale dikhane k lie.😂,Aadesh Shrivastava,UCSiXLy-CtxB0YVZCjSYpMWg,24-03-2023,0,0,0,0,0,0,0
1870,O bhai bhai ...<br>Apne to moj krdi😂😂😂😂😂😂😂😂😂😂,Vishal Hodage,UCw4d__aFcfxjn-4lXrsjdnA,25-03-2023,3,0,0,0,0,0,0
1871,Na jail nahi jayenge aapake liye ruk jayenge😂😂😂,Abhi kumar,UCLWazYNeqp3HsB-dRRu-UCg,24-03-2023,25,0,0,0,0,0,0
1872,Ab sabun drop krne me dr nhi lgega! 😂,Arjun Kumar,UCVtqAHj1y8ffgLG5gfAVhRQ,24-03-2023,94,0,0,0,0,0,0
1873,"Jail jane ke baad bhi partener hona jaruri hai, jailer partener provide kare to chale jaaun jail bhi.",Laxus,UC4zN_TX3XfWbuEHY2Urs05Q,24-03-2023,485,0,0,0,0,0,0
1874,Waah kya soch hai re teri 😂😂😂😂😂😂,Nishant sharma,UCaFpfaqnQbS9Pv3AT0Ejkyg,30-03-2023,1,0,0,0,0,0,0
1875,@kuta  gaming ghapa ghap ghapa ghap ghapa ghap,Laxus,UC4zN_TX3XfWbuEHY2Urs05Q,29-03-2023,1,1,0,0,0,0,0
1876,Mujhe sex chahiye ....,crazy_status_lover_xx,UCJJBdmZ7FhBP6IBio0T-Ahw,24-03-2023,0,0,1,0,0,0,0
1877,Lol,Chinglemba Singha,UCd2vBdUpp1F5dsW1eqALoFw,24-03-2023,0,0,0,0,0,0,0
1878,Arey sex karne k liye Jail chala jata par partner bhi to chahiye na paglii🥲,Yash-suwi,UCe-Mgag5FfjQrUrJBgCIrPQ,24-03-2023,0,1,0,1,0,0,0
1879,Gor kalyug 😂,Aniket Parmar,UCmxwt_0OucAm-hQ2GWQ-ygQ,24-03-2023,2,0,0,0,0,0,0
1880,M bhi jaunga jail😀😀😀😀😂,The Music world 🎶,UC3ADxw-ZHPjvGqfM83AC8sA,24-03-2023,0,0,0,0,0,0,0
1881,Is ladki ka cheahra prrrn jaisa laghta hai😂😂😂,real ayush,UCD8SxlLJWaUB0N-YT0kU2Ww,24-03-2023,0,0,0,0,0,0,0
1882,pehle mein fex karunga,Keshav Chaudhary,UCibTY_FZONhDfNv1DmdcJug,24-03-2023,1,0,0,1,0,0,0
1883,@Faizan Khan tum logo ka bohot uchal raha hai 20 saal ho gaye ab bhi rotey uskey liye pakistani 😂😂 (no muslim can be indian),MARCOS commando,UCdSrtEikCQkG-KxJtpDhqNQ,1/4/2023,0,0,0,0,1,0,1
1884,Abby chutiya govt. Ka decision hai sikho kaa nhi her jageh dhrm mat ghusya kro <br>I&#39;m an atheist,Imran Ansari,UCedOWa7x3WG6bvJqZfgQTJg,24-03-2023,0,1,0,1,0,0,0
1885,Beta Jake padhai karo Pata chala ki Jake kisi se khud ko chod valo,Sheersh Shukla,UCl-IFz0C5FUNpGVuPw6jv7Q,24-03-2023,0,0,0,0,0,0,0
1886,Sex to milega nhi😞 jail hi chle jayenge🙂,Bikash Jyoti,UCDMPF9Auf5b5Y9k-QragNTQ,24-03-2023,43,0,1,1,0,0,0
1887,Jiska partners  ay hi nhi then..🤣🤣,@hiphopstatus,UCXyQK9zIq99t2_VcxE4vouQ,24-03-2023,7,0,0,0,0,0,0
1888,Vo log aapas me gay bn jayenge,K,UC1FWKz40UXBo2-sheQPwEkw,29-03-2023,0,0,0,0,0,0,0
1889,Tab tere maa or behen jaiga😂😂🎉,CAT,UC7yPkj6OF_biRt_usLuc-Ww,25-03-2023,0,1,0,0,1,0,1
1890,Unko soap girana padega,Sagnik Chaudhuri,UC_7CeANsPhUtuEm3WSV7PSA,24-03-2023,1,0,0,0,0,0,0
1891,Ab to jail jaunga,L. VoldeMort,UCVaHqvTvEFjHvA7VijJSloA,24-03-2023,0,1,0,0,0,0,0
1892,Ye Channel Ab Bekar Hogya H🗿,Saurvnardo DiCaprio,UCDhpLRkmKkpkP_sdx3pAsdA,24-03-2023,2,0,0,0,0,0,0
1893,Shi kab thaa,Imran Ansari,UCedOWa7x3WG6bvJqZfgQTJg,24-03-2023,0,0,0,0,0,0,0
1894,Room mein pakka camera lage hoge dekhna.,Rudra Chauhan,UCg7oyOSfg5S3iGxn13qyAIw,24-03-2023,49,1,0,0,0,0,0
1895,sahi hai na link bhi milegi,SS Singh,UCBSbWY0r6dQ8ait5Tz0YvHg,24-03-2023,3,0,1,0,0,0,0
1896,dhirumonchik ka video dekho,BIMAL BARMAN,UCVAcsbY2a8m1eCHWdmzdD9A,15-04-2023,0,0,0,0,0,0,0
1897,Pahle kya pron star theta😂😂😂,the hp 28  thakur,UCYNssvfkIr-FypRxLRz7sOA,15-04-2023,1,0,1,1,0,0,0
1898,Madam aap to bohot chinal ho 😂😂😂 ladko se bhi,Anshu Mishra,UC4c7r6PJvSXn735la4sVVPQ,15-04-2023,0,0,0,0,0,0,0
1899,Jo vhi ho.. Ye 7 inch kafi nahi hai.m mujhe 10 caiye,Mr. You Will Never Make It In Life,UC55CqaUb44kyyXr-0hxVaCA,15-04-2023,0,1,1,1,0,0,0
1900,Tere papa or Bhai ka ptar h,HARSH TK,UCQb9vyVwWFV1oNRYiSyP11g,15-04-2023,0,0,0,0,0,0,0
1901,Dhiru Bhai ka video dekh ke ye video banaya hai isne 😂😂😂 tab to small size le has Rahi thi,darKツKNIGHT Rises,UCLIkYkST1yQgL1SW2jZ4Kwg,15-04-2023,0,1,0,0,0,0,0
1902,GAnd  maraa,Sharath Santosh,UCXQvxarLvn1sBU5IUf_7LWg,15-04-2023,0,1,1,0,0,0,0
1903,😂😂😂😂😂🎉 obsession nikal deti hu 😂😂😂😂😂😅😅😅😅😅😅😅,Harry HRK,UCIilEo1ISBl-M4TuLD7h6Bg,15-04-2023,0,0,0,0,0,0,0
1904,Sperm ki quality ko improve ka liye video make,Raza Zaidi,UC6o8sZsBcr2pZdeEPAtCbxA,15-04-2023,0,0,0,0,0,0,0
1905,Mujhe bhi chahiye ye disadvantages,Daydream Nightmare,UC7UzI7_wc-1HUupi-ARMrjA,15-04-2023,7,0,0,0,0,0,0
1906,Ye ladki hasthmethun ko badava de rhi he kal se me is ke chakar me 5 bar hila Chuka hu me is ki police complan karne ja rha 😢😮😢😢😢😢,@Bhavesh Sharma #పరాణ,UC3hbDjHY_KapgAf7iJHj5Vg,15-04-2023,1,1,0,1,0,0,0
1907,Sexshiksha meri sex partnar ban jao 1 din ke liye bas ak din jada nahi asa lagne lag gya he ki ap hi hmari partnar ho😢😢😢😊😊,@Bhavesh Sharma #పరాణ,UC3hbDjHY_KapgAf7iJHj5Vg,15-04-2023,0,0,0,1,0,0,0
1908,Yaar yeh problem mereko bhi chahiye 🙂,Avinash,UCnoQM9BTXnIYw10ABBi-jxg,15-04-2023,3,0,0,0,0,0,0
1909,"No worries,, ek bandi pataunga wo kat ke chli jayegi 💀",Lokesh Mishra,UC4zPuqUSIhHJtCxo7QLoQzQ,15-04-2023,6,1,1,0,0,0,0
1910,@nick are bhai ye ek youtuber hai...jisne abhi is channel ko roast kiya hai😂,Manmohan Singh,UCusuzJa_tAbCX0cNZm_JhdQ,15-04-2023,1,0,0,0,0,0,0
1911,Iska Kya Matlab he diru monchik ka,nick,UCFWeWmAx6H3ntvuXp3uzqKQ,15-04-2023,1,0,0,0,0,0,0
1912,aunty ji papa ku6 nahi Bolte kya apke...?<br>anyways ig.<br>Ur father is so proud of u.<br>that&#39;s why<br>ye faltu videos 6orke ku6 a6a banaliya karo auntyji,Tkb,UCVYwzvWwfs45Gceileh0Zyw,15-04-2023,0,0,0,0,1,1,0
1913,Lagta hai didi ke chote reh gaye 🤣🤣🤣,Jonathan,UCUmvPgxr1wTdANr4WSbDoGg,15-04-2023,3,0,1,1,0,0,0
1914,Didi keh ke bulao unhe 🤣,Prashant 🤍,UCQJicqHpiy5eCPiTUY2zF3A,15-04-2023,0,0,0,0,0,0,0
1915,Bewajah pin 📌 KRDO,ABHIJEET,UCfnVZmaTXdBjMYjYLjmq6lg,15-04-2023,1,0,0,0,0,0,0
1916,Iski asha vo uparki kapra nahi pahna oh sorry upar to kaprahi nahi ha 😂😂,Jannat Fardaus,UCx0dv1_j5eNIfn3HHZDBmLA,16-04-2023,0,1,0,0,0,0,0
1917,Sab to dikhai jata ha,Jannat Fardaus,UCx0dv1_j5eNIfn3HHZDBmLA,16-04-2023,0,0,0,0,0,0,0
1918,Kuchh aur nahin tha pahnane ke liye Kutty😂😂😂,Abhishek Yadav,UCGP1_QvWlYqzi-YwC-12D5Q,15-04-2023,0,1,0,0,0,0,0
1919,Thoda sa bhakti kyon pura Ghar dijiye bewakoof aise kapde pahnane se achcha to koi accha kapda pahan ke Hain purse banana,Anup Sharma,UCdidTIHUgJ4uk89FS0sTU5Q,15-04-2023,0,1,0,0,0,0,0
1920,Koi kechi chala deka 😂,Bhanu tiwari,UCLz0xgPvRz3CnbdZdj4uvoQ,15-04-2023,0,0,1,0,0,0,0
1921,Halki rand galiz rand zahar khako marja ri rand khuda tujai gahrath karo,syed Nabil,UCUL8z1XSTXBvGXA-UfbUB7A,14-04-2023,1,1,1,1,0,0,0
1922,Besaram use behtar pure utar do,Md Salam,UCd7a7ZNtFnCg7mHnwxIy-Jw,14-04-2023,0,1,0,0,0,0,0
1923,Tu muslum nhi hai,SyEd IrFaN,UCA96yZQKaOzlpl7Ffdw0nEw,14-04-2023,0,0,1,0,0,0,0
1924,Kamar me pahnne bala kahi or chadha liya😂😂😂,Nityansh baba,UCkiT3B7Od4918VGXwfMjhcA,14-04-2023,0,0,0,0,0,0,0
1925,Pagal Ho gai hai ladki kaise ❓🤣🤣🤢👎,Sameer Nh,UC2EL1i_C9m4vDVUKmwwdOkQ,14-04-2023,0,1,0,0,0,0,0
1926,Hat haraman,Mohammad Tasleem,UCFvbN7A0q5UREmYdN2bbMgw,14-04-2023,0,1,0,0,0,0,0
1927,Boobs bary kerwa,Rana Ramzan,UCLhCl24Qbo-w6Jkq0HN3LGQ,14-04-2023,0,0,1,0,0,0,0
1928,Are didi agr patti srk gyi to baizati ho jyi gi,Samad Kamran,UCXy319ktNGNCuJG3yOiyG2w,14-04-2023,0,0,0,0,1,0,0
1929,Arey kapde q pehnte hai aise he ghumo,Aslam Patel,UCFvI6m7ztqBrU2So8xiKHOw,14-04-2023,0,0,0,0,0,0,0
1930,pata nai chhati pe kyu chain lagaya hai dekhne layak to kuch hai nahi waha,PANKAJ koli,UCLyHkBm3NEaeOSuus5J8iZQ,13-04-2023,0,0,1,1,0,0,0
1931,Yaar ise bhi uttar do😂😂,Sandeep kumar Kumar,UC9iHQrcZCUJVtTUY5HJYFSA,13-04-2023,0,1,0,0,0,0,0
1932,Kitna Gandhi hai urfi javed,Vedpraksh Ojha,UCMQCUaosg4cOjzCgsik7_zw,13-04-2023,0,0,1,0,0,0,0
1933,Nangi ghumle ye bhi kyu phena hai,🐼 pandayt123,UCejwwBei2GaVFiga7RvAdFw,12/4/2023,0,0,1,1,0,1,1
1934,Acid maro thik ho jayega,Bisha,UCnNKFVI7bXe35w8RgxbSWRA,12/4/2023,0,0,0,0,1,0,1
1935,Kaha se kharidte he ye dress,Swati Sethy,UCOPrJQ_5Q8UklOytsJvDZng,12/4/2023,3,0,0,0,0,0,0
1936,puri kaali dayan lag rahi h allah isse hidayat De sab log dua karo ki khuda iss jahil aurat ko bakhsh de,noor khan 🌹,UCy76OU34J_1CoRIHjOtqKkg,11/4/2023,0,1,1,0,0,0,1
1937,isko behlata do Jyada acchi lagibadtamiz mar jao Tum😂😂😂😂,Amreen Amreen,UCwmhxBoiVhrhhuWAGkxY17A,11/4/2023,0,0,1,0,0,1,0
1938,Kapray nhi ha to ma do,Ali Abbas,UCob7BJJIal1E6VS_s6PFfjA,11/4/2023,0,0,0,0,0,0,0
1939,Allah se dar Marne k baad Tera kya hoga jahannum me bhi tujhe jagha nahi milegi kutti,Farzana lady tailor,UCeUeFbpjbv45SDusJ3Thtvw,11/4/2023,0,0,0,1,0,0,1
1940,bina kapro mein our bhi ache lagege🙈,Lekmina khatun,UCyPn88Xl_ohmkdXamg6Si_g,11/4/2023,0,0,1,1,0,0,0
1941,Chi chi chi chi chi ai tui manus na ki re chi janowar amta,Sabnur khatun,UCr3Lz3xDtKJATK8xwcbvzPw,11/4/2023,0,1,0,0,0,0,0
1942,Kinar khebadi,Vardha Rajput,UCLk5sn2w3IBTgohbyqLme3g,10/4/2023,0,0,1,0,0,0,0
1943,abe urfi Javed isase achcha to tu kapda pahanti he nahin,Kajal Kumari,UCS7mbnURxw3PFRgLcT8687w,10/4/2023,0,0,0,1,0,0,0
1944,Lagta hai ki aise videos ko band kar dena chahiye kyuki aslita phalti hai samaj me,Sumit Bansal,UC7UyaZNGuxNJPypYs68asMg,10/4/2023,0,0,0,0,0,0,0
1945,Tatti Lagti ha,hina Ahmad,UCbi0NiYdKwVWmPBlT8C1XSA,9/4/2023,0,0,1,0,0,0,0
1946,Sanatan धर्म मै ऐसे dress ho hii nhi sakta. Na kbhi hoga <br>Mere sanatan dharm sister aisa krne se pehle 1000.. 1 lach baar think करते हैं। Iske jesa nbi,st. ayay (army lover),UCBs5GZocsHl2oaZPHn4D6UQ,9/4/2023,0,1,0,0,0,0,0
1947,Apni to aap nahin kam se kam Jo Mata pita ko janm Diya hai uski chati to aap kuchh acche kapde pahan le meri Desh ki Beti Jaisi nahin Desh ki Beti aur Bahu kul sadi mein acchi lagti hai jabki aise kapde mein nahin aap famous hi hona chahti ho to Sadi pahan rahi thi usmein bhi famous sakti ho aise kapde pahne se koi famous nahin,Bhanwarlal,UCNHI3dpV5KbtS31CcsAwJeA,9/4/2023,0,1,0,0,0,0,0
1948,Ye muslim hai 😅or dekho kya krr rhe hai <br>Hamare jaisa musalman Bano hmm bhi muslim hai hmm aise dress nhi pehente or ye muslim ke naam pe dhaba hai urfi,Bts army iqra,UCOyapKAe1tNeXWhgrVpMgSQ,9/4/2023,0,0,1,0,0,0,0
1949,Kamini😮😮😮,Usha Devi,UCXm7XfsF0dZ4_MkEuaOnztA,9/4/2023,1,1,0,0,0,0,0
1950,Shree ram apki atma ko jaldi shanti de... Jay shree ram 🙏🚩🚩,राम भगत 🚩,UC0IBGysR1qjKtf7sHjXH1Tw,9/4/2023,1,0,0,0,0,0,0
1951,Isko phansi de dena chahye desh ko badnaam kar raha hai,Babu Khan,UCpqNVzcptLBb9FVzRiM4BJg,8/4/2023,0,0,0,0,0,0,1
1952,"Ak kam kro na ki tum nage ho ke chali aati na kyu l, am write",I am queen 👑,UC4OjcAJM9xxXh53wrzFOzjQ,8/4/2023,0,0,0,1,0,0,0
1953,Pagal ladki,Shahid Iqbal,UCz_5KYqwA3HsWWXgVdG9d4A,7/4/2023,0,1,0,0,0,0,0
1954,Sab jalty hai ap see super see be oper.ho ap,rehmat hadi337,UChLgXuwbw7nqhVFsdwcCgUg,7/4/2023,0,1,0,0,0,0,0
1955,Pagal ladki,BANDANA BARUAH,UC6dlF2JBXDEhpNZ9KSXOb-w,7/4/2023,0,0,1,0,0,0,0
1956,Chiiii chiiii🤮🤮🤮🤮🤮,Ankit Kumar,UCNZfYxZkseg7IPVIgaQj6bQ,7/4/2023,0,0,0,0,0,0,0
1957,gandi girl bejati ki tisri name urfi,vartika tiwari,UCJJQ6c54-dLNjbq3o0saE-g,7/4/2023,0,1,0,0,0,0,0
1958,Are bhai nangi ghumti ya nahin rahata,Naziya khatoon,UChPBigHau9ODQ7Al6e-b5vA,7/4/2023,0,0,0,1,0,1,0
1959,Lol<br>Lol<br>Lol<br>Besharmi unlimited😂,Mannat shaikh,UCYsLBjYkRGQPTJ9Hf4VmprA,6/4/2023,0,1,0,0,0,0,0
1960,Kaun kaun meri tarah comments parne Aya hai?😂😂😅😅,Mousumi Ghosh,UCCziyHeks6cmN1JQYWYpBuw,6/4/2023,1,0,0,0,0,0,0
1961,Me,TS,UCkrWeNBXmJ_1vGLjeiy6p8Q,12/4/2023,0,0,0,0,0,0,0
1962,Mai,Shahid Iqbal,UCz_5KYqwA3HsWWXgVdG9d4A,7/4/2023,0,0,0,0,0,0,0
1963,Pagal,आलम अक्स,UCMaBWy_OtXmud9xQJ7V7WpA,6/4/2023,0,1,0,0,0,0,0
1964,Iska upr wala portion kidr h bc,Diego Garcia,UCtE-kKZG7EpL-x3o7tTFFeQ,6/4/2023,0,0,0,1,0,0,0
1965,Bachram,Sweetcgj Posion,UClLxm2qopqtczb_iV0r_k7g,6/4/2023,0,1,0,0,0,0,0
1966,Alla😢,Naba Parvin,UCz-3hShehdlo94eeEg-aK7A,6/4/2023,1,0,0,0,0,0,0
1967,😢😢😢 Allah apko achi hidayat ata farmaye,Chand pasha Chand pasha,UC2IGnA_ROfZ143pfANXXP1w,6/4/2023,18,0,0,0,0,0,0
1968,Asi  Video mai Onka naam maat likh na,When Army Blink,UCPk0UuxDS2kSzv9SqwwaHNQ,12/4/2023,1,0,0,0,0,0,0
1969,Pr ye sunder to bhut hai 🥰,Megha Gope,UChJ9M4Fw_u2Gt_yM4f_QTcA,6/4/2023,1,0,0,0,0,0,0
1970,Aap b bhot beautiful ho❤,singham,UCoV6nEyXmtlV3HZmYt4qqHw,10/4/2023,1,0,0,0,0,0,0
1971,ohh toh aise raakhi baandhte hain 🤣🤣🤣,LUND BAHADUR,UCycxzZL04JcR8-6_uFIZyAQ,5/4/2023,0,0,0,0,0,0,0
1972,Me heran hun <br>Is ke Maa Aur baap besharmi ki bulandi pr hen <br>🐷 Esi shakal Ho gai he,Ikka Baba,UCWNcjHN0pWT2lyaucowjs1w,5/4/2023,0,1,0,0,0,1,0
1973,Astaghfirullah...<br><br>Pilihlah pakaian yg lbih sopan.<br>Semoga Allah memberi hidayah kpdamu<br><br>Aamiin,Loli Rizki,UCtEf0NUtfsGv1VzDze2tHUA,5/4/2023,0,0,0,0,0,0,0
1974,Churel,Jenifer khan,UCjgo0SJyPyRfZejO5qb8dZw,5/4/2023,0,1,0,0,0,0,0
1975,Wo din dur nahi jab ye ...nangi ghumegi ...😡😡😡😡,Reshma Begum,UCfXOOS9Cpz1Pfc95Ra8Io0g,5/4/2023,0,0,1,0,0,0,0
1976,Kya dikhana chahate ho bina maa bap ki chokri,Milan Oraon,UC1no97Cg722EX3GSQNY8iBg,4/4/2023,0,0,0,0,0,0,0
1977,Gatar bhi isake aage fiki hai bahut hi ghatiya hai ye,Dilip Bhalerao,UCfBuGz5fvJQGeHrehyDAUiQ,4/4/2023,0,1,0,0,0,0,0
1978,Salo urfi ko kyu Gali done harmi I love uh urfi did ♥ 💖,Ravi Ranjan Kumar,UCCp-UGqXIh931UEEC509JDQ,4/4/2023,0,1,0,0,0,0,0
1979,ek din jlebi pahan Kar dikho,Shilpi Sharma,UC115UYpNdAyyhNMFmydmt3w,4/4/2023,0,0,0,0,0,0,0
1980,Yeh b ku phna 😂😂😂,Mayanka Agarwal,UCDG7M64Spk97SqofiDCaKFA,4/4/2023,0,0,0,0,0,0,0
1981,Belt galat jagah baandh li shayad 😮,Kimmi Mahajan,UCy7qDP7t5ppVIoNI25NHTMQ,4/4/2023,13,0,0,0,0,0,0
1982,@Mehar ff 😂 wo bhi sahi,Kimmi Mahajan,UCy7qDP7t5ppVIoNI25NHTMQ,11/4/2023,1,0,0,0,0,0,0
1983,Ipl me aa jao aise ...man jaunga 😂,sangram creation,UCXgyWSUTNu2O5fFrMo8MTPA,4/4/2023,0,0,0,0,0,0,0
1984,ya Allah iss jahanammi aurat ko hidayat ata farma mere moula,Zainab Fatima,UCQb09XQtJlIgv-nXm0mlBpg,4/4/2023,14,0,0,0,0,0,0
1985,shali ki pai ferdi aa kuti,Lakhwinder kaur Kaur,UCzHXPjynz02YtucvzNiWFXQ,4/4/2023,0,0,0,0,0,0,0
1986,Sarm nhi Aata hai mar ja chikmkandi,Gunja Kumari,UCqxojDiJedXjm2nxJQPtbBA,4/4/2023,0,1,0,0,0,0,0
1987,Abe sale urfi Javed,Devi Muchahary,UC5z4B2Fm10FbdKpVV-3Yr3Q,3/4/2023,0,0,1,0,0,0,0
1988,Mar kau nahi jati,Manshub Khan,UCCYrJNuTwOYxvbpMsh4a7Wg,3/4/2023,0,0,0,1,0,1,1
1989,Itna apna sab dikhari hai to kapra hi kyu phenri hai utna bhi mat phen na  useless uorat,Sana Saiyad,UC2mORBD2Ng_TWOM9ByaTILw,3/4/2023,0,1,0,1,0,0,0
1990,Are to jahanum me jalegi,Sana Saiyad,UC2mORBD2Ng_TWOM9ByaTILw,3/4/2023,0,0,0,1,0,0,1
1991,Randhi ghr bath ja apne shram aliyah ho to🤬🤬🤬,Kasish Sharma,UCUXDG0rXbvkXWRnBZ5pQJ-w,3/4/2023,0,0,1,0,0,0,0
1992,Bhain kahin ki,Rupali Roy,UC9yluA7Wk5rz-tOG7KxsrxQ,3/4/2023,0,0,0,0,0,0,0
